"Train_size","N_trade","Win_ratio","Mean_gain","Mean_loss","Payoff_ratio","Profit_factor","Cum_Profit","Buy_hold","Model","Symbol"
2367,305,0.347540983606557,160.283966981132,138.844283919598,1.15441530941201,0.614914687425493,-10639.9120000001,710,"xgb","006800.KS"
2367,314,0.321656050955414,149.63804950495,139.307971830986,1.07415281077021,0.509340065200896,-14559.1550000001,710,"lr","006800.KS"
2367,299,0.337792642140468,141.782915841584,126.336984848485,1.12225977224028,0.572465843415494,-10694.6485000001,710,"nn","006800.KS"
2367,304,0.3125,3431.21930930921,2113.16525873206,1.62373448793494,0.738061130879518,-115685.704690626,-37805.2421875,"xgb","000150.KS"
2367,261,0.333333333333333,2795.58158728448,2200.18621073097,1.27061135718858,0.635305678594292,-139616.802573438,-37805.2421875,"lr","000150.KS"
2367,244,0.360655737704918,2712.3578485973,2407.25300432192,1.12674398732813,0.635599172338945,-136843.977997657,-37805.2421875,"nn","000150.KS"
2367,288,0.336805555555556,373.491639175257,282.562738219896,1.3218007495546,0.671281008936105,-17740.7940000001,-3520,"xgb","000240.KS"
2367,287,0.317073170731707,395.423461538461,284.316454081633,1.39078641373646,0.645722263520499,-19742.4900000001,-3520,"lr","000240.KS"
2367,271,0.335793357933579,374.029043956044,305.7518,1.22330937693921,0.618450851674825,-20998.6810000001,-3520,"nn","000240.KS"
2367,300,0.316666666666667,1472.55242105263,1257.56263414634,1.1709575181933,0.542638849894456,-117907.86,49650,"xgb","000270.KS"
2367,207,0.314009661835749,1466.38061538461,1058.27644366197,1.38563097021273,0.634267697632586,-54960.5150000002,49650,"lr","000270.KS"
2367,264,0.333333333333333,1537.98164772727,1117.37011363636,1.37642991248627,0.688214956243134,-61314.7550000003,49650,"nn","000270.KS"
2367,300,0.353333333333333,1815.53570754717,1299.29572164949,1.39732293218229,0.763485725831562,-59616.5850000003,89600,"xgb","012450.KS"
2367,282,0.375886524822695,1698.60985849056,1176.1284375,1.44423840486432,0.869825402929646,-26945.9600000003,89600,"lr","012450.KS"
2367,224,0.375,1957.29404761905,1358.12207142857,1.44117681966557,0.864706091799342,-25724.3900000002,89600,"nn","012450.KS"
2367,317,0.287066246056782,1147.42781318681,755.515796460178,1.51873437797444,0.61152578936139,-66330.6390000002,40000,"xgb","047050.KS"
2367,179,0.318435754189944,529.237631578947,369.624901639345,1.4318235303728,0.668966731403687,-14927.6930000001,40000,"lr","047050.KS"
2367,271,0.306273062730627,827.997048192771,685.262063829788,1.20829255243646,0.533448307724607,-60105.5130000001,40000,"nn","047050.KS"
2367,284,0.313380281690141,1055.11409247279,914.873335919472,1.1532898064106,0.526373296259196,-84495.1462742191,28204.65625,"xgb","000100.KS"
2367,149,0.315436241610738,656.315455460437,941.105544803156,0.697387725621905,0.32134532455127,-65145.9391632814,28204.65625,"lr","000100.KS"
2367,41,0.390243902439024,874.999454418945,1327.8748766875,0.65894721692582,0.421726218832525,-19196.8806464844,28204.65625,"nn","000100.KS"
2367,291,0.326460481099656,1298.57084210526,1169.75954081633,1.11011776078273,0.538067282012039,-105908.640000001,-40600,"xgb","012750.KS"
2367,284,0.327464788732394,1307.86419354838,1209.19387434555,1.08160008191923,0.526642971824548,-109324.660000001,-40600,"lr","012750.KS"
2367,280,0.325,1199.67967032967,1114.58301587302,1.07634842200605,0.518241832817728,-101485.340000001,-40600,"nn","012750.KS"
2367,293,0.320819112627986,120.81289893617,81.7177638190957,1.47841660478647,0.698347541959438,-4905.42250000004,480,"xgb","001740.KS"
2367,298,0.312080536912752,131.53585483871,87.3067341463416,1.50659460721818,0.683479504738003,-5665.04600000004,480,"lr","001740.KS"
2367,263,0.307984790874525,122.449024691358,87.9768736263738,1.39183196269718,0.619441697683911,-6093.42000000004,480,"nn","001740.KS"
